Tag NodeId,Tag Name,Tag Value,Timestamp
26,ns=2;s=Channel2.RX3i.A143,A143,4325426,,ns=2;s=Channel2.RX3i.A144,A144,720962,,2025-02-14 13:48:37.292,0.0,0.0,89.7
27,ns=2;s=Channel2.RX3i.A145,A145,1179659,,ns=2;s=Channel2.RX3i.A146,A146,1638418,,2025-02-14 13:48:37.292,0.0,0.0,89.7
28,ns=2;s=Channel2.RX3i.A147,A147,1114128,,ns=2;s=Channel2.RX3i.A148,A148,1179674,,2025-02-14 13:48:37.292,0.0,0.0,89.7
29,ns=2;s=Channel2.RX3i.A149,A149,1572882,,ns=2;s=Channel2.RX3i.A15,A15,3342368,,2025-02-14 13:48:37.292,0.0,0.0,89.7
30,ns=2;s=Channel2.RX3i.A150,A150,655384,,ns=2;s=Channel2.RX3i.A151,A151,1179658,,2025-02-14 13:48:37.292,0.0,14.3,89.7
31,ns=2;s=Channel2.RX3i.A152,A152,458758,,ns=2;s=Channel2.RX3i.A153,A153,786457,,2025-02-14 13:48:37.292,0.0,0.0,89.7
32,ns=2;s=Channel2.RX3i.A154,A154,1179657,,ns=2;s=Channel2.RX3i.A155,A155,1114130,,2025-02-14 13:48:37.292,0.0,12.5,89.7
33,ns=2;s=Channel2.RX3i.A156,A156,1179674,,ns=2;s=Channel2.RX3i.A157,A157,1572882,,2025-02-14 13:48:37.292,0.0,33.3,89.7
34,ns=2;s=Channel2.RX3i.A158,A158,393222,,ns=2;s=Channel2.RX3i.A159,A159,720911,,2025-02-14 13:48:37.292,0.0,0.0,89.7
35,ns=2;s=Channel2.RX3i.A16,A16,720962,,ns=2;s=Channel2.RX3i.A160,A160,3604491,,2025-02-14 13:48:37.292,0.0,33.3,89.7
36,ns=2;s=Channel2.RX3i.A161,A161,3407927,,ns=2;s=Channel2.RX3i.A162,A162,4653123,,2025-02-14 13:48:37.292,0.0,0.0,89.7
37,ns=2;s=Channel2.RX3i.A163,A163,393257,,ns=2;s=Channel2.RX3i.A164,A164,393222,,2025-02-14 13:48:37.292,0.0,33.3,89.7
38,ns=2;s=Channel2.RX3i.A165,A165,458758,,ns=2;s=Channel2.RX3i.A166,A166,16,,2025-02-14 13:48:37.292,0.0,0.0,89.7
39,ns=2;s=Channel2.RX3i.A167,A167,1703936,,ns=2;s=Channel2.RX3i.A168,A168,9830429,,2025-02-14 13:48:37.292,0.0,20.0,89.7
40,ns=2;s=Channel2.RX3i.A169,A169,524398,,ns=2;s=Channel2.RX3i.A17,A17,786440,,2025-02-14 13:48:37.292,0.0,0.0,89.7
41,ns=2;s=Channel2.RX3i.A170,A170,3670024,,ns=2;s=Channel2.RX3i.A171,A171,3276871,,2025-02-14 13:48:37.292,0.0,0.0,89.7
42,ns=2;s=Channel2.RX3i.A172,A172,4325426,,ns=2;s=Channel2.RX3i.A173,A173,524339,,2025-02-14 13:48:37.292,0.0,0.0,89.7
43,ns=2;s=Channel2.RX3i.A174,A174,1179659,,ns=2;s=Channel2.RX3i.A175,A175,18,,2025-02-14 13:48:37.292,0.0,12.5,89.7
44,ns=2;s=Channel2.RX3i.A176,A176,1048576,,ns=2;s=Channel2.RX3i.A177,A177,1310739,,2025-02-14 13:48:37.292,0.0,0.0,89.7
45,ns=2;s=Channel2.RX3i.A178,A178,1179674,,ns=2;s=Channel2.RX3i.A179,A179,1572882,,2025-02-14 13:48:37.292,0.0,57.1,89.7
46,ns=2;s=Channel2.RX3i.A18,A18,1638418,,ns=2;s=Channel2.RX3i.A180,A180,655384,,2025-02-14 13:48:37.292,0.0,0.0,89.7
47,ns=2;s=Channel2.RX3i.A181,A181,1179658,,ns=2;s=Channel2.RX3i.A182,A182,1048588,,2025-02-14 13:48:37.292,0.0,0.0,89.7
48,ns=2;s=Channel2.RX3i.A183,A183,786457,,ns=2;s=Channel2.RX3i.A184,A184,1966089,,2025-02-14 13:48:37.292,0.0,0.0,89.7
49,ns=2;s=Channel2.RX3i.A185,A185,1703981,,ns=2;s=Channel2.RX3i.A186,A186,1179674,,2025-02-14 13:48:37.292,0.0,0.0,89.7
50,ns=2;s=Channel2.RX3i.A187,A187,983052,,ns=2;s=Channel2.RX3i.A188,A188,655384,,2025-02-14 13:48:37.292,0.0,0.0,89.7
51,ns=2;s=Channel2.RX3i.A189,A189,1769482,,ns=2;s=Channel2.RX3i.A19,A19,1703961,,2025-02-14 13:48:37.292,0.0,0.0,89.7
52,ns=2;s=Channel2.RX3i.A190,A190,983058,,ns=2;s=Channel2.RX3i.A191,A191,720911,,2025-02-14 13:48:37.292,0.0,0.0,89.7
53,ns=2;s=Channel2.RX3i.A192,A192,4587534,,ns=2;s=Channel2.RX3i.A193,A193,3407927,,2025-02-14 13:48:37.292,0.0,0.0,89.7
54,ns=2;s=Channel2.RX3i.A194,A194,4653123,,ns=2;s=Channel2.RX3i.A195,A195,1179719,,2025-02-14 13:48:37.292,0.0,0.0,89.7
55,ns=2;s=Channel2.RX3i.A196,A196,1179666,,ns=2;s=Channel2.RX3i.A197,A197,1638418,,2025-02-14 13:48:37.292,0.0,0.0,89.7
56,ns=2;s=Channel2.RX3i.A198,A198,1703961,,ns=2;s=Channel2.RX3i.A199,A199,9175066,,2025-02-14 13:48:37.292,0.0,11.1,89.7
57,ns=2;s=Channel2.RX3i.A2,A2,1572891,,ns=2;s=Channel2.RX3i.A20,A20,1179674,,2025-02-14 13:48:37.292,0.0,0.0,89.7
58,ns=2;s=Channel2.RX3i.A200,A200,327760,,ns=2;s=Channel2.RX3i.A201,A201,4980748,,2025-02-14 13:48:37.292,0.0,0.0,89.7
59,ns=2;s=Channel2.RX3i.A202,A202,2097208,,ns=2;s=Channel2.RX3i.A203,A203,2359310,,2025-02-14 13:48:37.292,0.0,0.0,89.7
60,ns=2;s=Channel2.RX3i.A204,A204,720962,,ns=2;s=Channel2.RX3i.A205,A205,393221,,2025-02-14 13:48:37.292,0.0,0.0,89.7
61,ns=2;s=Channel2.RX3i.A206,A206,1048588,,ns=2;s=Channel2.RX3i.A207,A207,1114128,,2025-02-14 13:48:37.292,0.0,0.0,89.7
62,ns=2;s=Channel2.RX3i.A208,A208,1179674,,ns=2;s=Channel2.RX3i.A209,A209,1572882,,2025-02-14 13:48:37.292,0.0,25.0,89.7
63,ns=2;s=Channel2.RX3i.A21,A21,1572882,,ns=2;s=Channel2.RX3i.A210,A210,458767,,2025-02-14 13:48:37.292,0.0,0.0,89.7
64,ns=2;s=Channel2.RX3i.A211,A211,1179655,,ns=2;s=Channel2.RX3i.A212,A212,1638427,,2025-02-14 13:48:37.292,0.0,14.3,89.7
65,ns=2;s=Channel2.RX3i.A213,A213,786457,,ns=2;s=Channel2.RX3i.A214,A214,2949132,,2025-02-14 13:48:37.292,0.0,0.0,89.7
66,ns=2;s=Channel2.RX3i.A215,A215,1703981,,ns=2;s=Channel2.RX3i.A216,A216,1179674,,2025-02-14 13:48:37.292,0.0,14.3,89.7
67,ns=2;s=Channel2.RX3i.A217,A217,1572882,,ns=2;s=Channel2.RX3i.A218,A218,720920,,2025-02-14 13:48:37.292,0.0,0.0,89.7
68,ns=2;s=Channel2.RX3i.A219,A219,4653067,,ns=2;s=Channel2.RX3i.A22,A22,720923,,2025-02-14 13:48:37.292,0.0,0.0,89.7
69,ns=2;s=Channel2.RX3i.A220,A220,917545,,ns=2;s=Channel2.RX3i.A221,A221,4325426,,2025-02-14 13:48:37.292,0.0,16.7,89.7
70,ns=2;s=Channel2.RX3i.A222,A222,786503,,ns=2;s=Channel2.RX3i.A223,A223,1179659,,2025-02-14 13:48:37.292,0.0,0.0,89.7
71,ns=2;s=Channel2.RX3i.A224,A224,1638418,,ns=2;s=Channel2.RX3i.A225,A225,25,,2025-02-14 13:48:37.292,0.0,0.0,89.7
72,ns=2;s=Channel2.RX3i.A226,A226,1703936,,ns=2;s=Channel2.RX3i.A227,A227,786449,,2025-02-14 13:48:37.292,0.0,0.0,89.7
73,ns=2;s=Channel2.RX3i.A228,A228,983052,,ns=2;s=Channel2.RX3i.A229,A229,458767,,2025-02-14 13:48:37.292,0.0,0.0,89.7
74,ns=2;s=Channel2.RX3i.A23,A23,917512,,ns=2;s=Channel2.RX3i.A230,A230,1179658,,2025-02-14 13:48:37.292,0.0,0.0,89.7
75,ns=2;s=Channel2.RX3i.A231,A231,1638418,,ns=2;s=Channel2.RX3i.A232,A232,786457,,2025-02-14 13:48:37.292,0.0,0.0,89.7
76,ns=2;s=Channel2.RX3i.A233,A233,2949132,,ns=2;s=Channel2.RX3i.A234,A234,1703981,,2025-02-14 13:48:37.292,0.0,0.0,89.7
77,ns=2;s=Channel2.RX3i.A235,A235,1179674,,ns=2;s=Channel2.RX3i.A236,A236,1572882,,2025-02-14 13:48:37.292,0.0,0.0,89.7
78,ns=2;s=Channel2.RX3i.A237,A237,720920,,ns=2;s=Channel2.RX3i.A238,A238,4653067,,2025-02-14 13:48:37.292,0.0,0.0,89.7
79,ns=2;s=Channel2.RX3i.A239,A239,3276871,,ns=2;s=Channel2.RX3i.A24,A24,1638418,,2025-02-14 13:48:37.292,0.0,0.0,89.7
80,ns=2;s=Channel2.RX3i.A240,A240,4325426,,ns=2;s=Channel2.RX3i.A241,A241,786503,,2025-02-14 13:48:37.292,0.0,0.0,89.7
81,ns=2;s=Channel2.RX3i.A242,A242,1179659,,ns=2;s=Channel2.RX3i.A243,A243,1638418,,2025-02-14 13:48:37.292,0.0,33.3,89.7
82,ns=2;s=Channel2.RX3i.A244,A244,524295,,ns=2;s=Channel2.RX3i.A245,A245,1179674,,2025-02-14 13:48:37.292,0.0,0.0,89.6
83,ns=2;s=Channel2.RX3i.A246,A246,1572882,,ns=2;s=Channel2.RX3i.A247,A247,655384,,2025-02-14 13:48:37.292,0.0,14.3,89.6
84,ns=2;s=Channel2.RX3i.A248,A248,786439,,ns=2;s=Channel2.RX3i.A249,A249,1048588,,2025-02-14 13:48:37.292,0.0,0.0,89.6
85,ns=2;s=Channel2.RX3i.A25,A25,786457,,ns=2;s=Channel2.RX3i.A250,A250,786457,,2025-02-14 13:48:37.292,0.0,12.5,89.6
86,ns=2;s=Channel2.RX3i.A251,A251,2949132,,ns=2;s=Channel2.RX3i.A252,A252,1703981,,2025-02-14 13:48:37.292,0.0,0.0,89.6
87,ns=2;s=Channel2.RX3i.A253,A253,786449,,ns=2;s=Channel2.RX3i.A254,A254,1572882,,2025-02-14 13:48:37.292,0.0,0.0,89.6
88,ns=2;s=Channel2.RX3i.A255,A255,720920,,ns=2;s=Channel2.RX3i.A256,A256,4653067,,2025-02-14 13:48:37.292,0.0,0.0,89.6
89,ns=2;s=Channel2.RX3i.A257,A257,3276871,,ns=2;s=Channel2.RX3i.A258,A258,4325426,,2025-02-14 13:48:37.292,0.0,0.0,89.6
90,ns=2;s=Channel2.RX3i.A259,A259,720962,,ns=2;s=Channel2.RX3i.A26,A26,1966089,,2025-02-14 13:48:37.292,0.0,0.0,89.6
91,ns=2;s=Channel2.RX3i.A260,A260,786440,,ns=2;s=Channel2.RX3i.A261,A261,1638418,,2025-02-14 13:48:37.292,0.0,0.0,89.6
92,ns=2;s=Channel2.RX3i.A262,A262,1703961,,ns=2;s=Channel2.RX3i.A263,A263,1114129,,2025-02-14 13:48:37.292,0.0,0.0,89.6
93,ns=2;s=Channel2.RX3i.A264,A264,786449,,ns=2;s=Channel2.RX3i.A265,A265,983052,,2025-02-14 13:48:37.292,0.0,16.7,89.6
94,ns=2;s=Channel2.RX3i.A266,A266,655384,,ns=2;s=Channel2.RX3i.A267,A267,1179658,,2025-02-14 13:48:37.292,0.0,50.0,89.6
95,ns=2;s=Channel2.RX3i.A268,A268,1638418,,ns=2;s=Channel2.RX3i.A269,A269,393223,,2025-02-14 13:48:37.292,0.0,0.0,89.6
96,ns=2;s=Channel2.RX3i.A27,A27,524303,,ns=2;s=Channel2.RX3i.A270,A270,1966089,,2025-02-14 13:48:37.292,0.0,0.0,89.6
97,ns=2;s=Channel2.RX3i.A271,A271,1703981,,ns=2;s=Channel2.RX3i.A272,A272,786449,,2025-02-14 13:48:37.292,0.0,0.0,89.6
98,ns=2;s=Channel2.RX3i.A273,A273,1572882,,ns=2;s=Channel2.RX3i.A274,A274,9175064,,2025-02-14 13:48:37.292,0.0,0.0,89.6
99,ns=2;s=Channel2.RX3i.A275,A275,721036,,ns=2;s=Channel2.RX3i.A276,A276,3997705,,2025-02-14 13:48:37.292,0.0,0.0,89.6
100,ns=2;s=Channel2.RX3i.A277,A277,3670092,,ns=2;s=Channel2.RX3i.A278,A278,3342368,,2025-02-14 13:48:37.292,0.0,12.5,89.6
101,ns=2;s=Channel2.RX3i.A279,A279,524339,,ns=2;s=Channel2.RX3i.A28,A28,1179674,,2025-02-14 13:48:37.292,0.0,33.3,89.6
102,ns=2;s=Channel2.RX3i.A280,A280,1179659,,,,,0.0,2025-02-14 13:48:37.292,0.0,12.5,89.6
1,ns=2;s=Channel2.RX3i.A1,A1,2162699,,ns=2;s=Channel2.RX3i.A10,A10,524295,,2025-02-14 13:56:53.994,N/A,0.0,90.0
2,ns=2;s=Channel2.RX3i.A100,A100,1572891,,ns=2;s=Channel2.RX3i.A1000,A1000,1769482,,2025-02-14 13:56:53.994,N/A,0.0,90.0
3,ns=2;s=Channel2.RX3i.A101,A101,917528,,ns=2;s=Channel2.RX3i.A102,A102,4587534,,2025-02-14 13:56:53.994,N/A,50.0,90.0
4,ns=2;s=Channel2.RX3i.A103,A103,70,,ns=2;s=Channel2.RX3i.A104,A104,3670016,,2025-02-14 13:56:53.994,N/A,0.0,90.0
5,ns=2;s=Channel2.RX3i.A105,A105,1179719,,ns=2;s=Channel2.RX3i.A106,A106,786444,,2025-02-14 13:56:53.994,N/A,0.0,90.0
6,ns=2;s=Channel2.RX3i.A107,A107,1245198,,ns=2;s=Channel2.RX3i.A108,A108,1114128,,2025-02-14 13:56:53.994,N/A,0.0,90.0
7,ns=2;s=Channel2.RX3i.A109,A109,9175066,,ns=2;s=Channel2.RX3i.A11,A11,9175066,,2025-02-14 13:56:53.994,N/A,14.3,90.0
8,ns=2;s=Channel2.RX3i.A110,A110,721036,,ns=2;s=Channel2.RX3i.A111,A111,3670024,,2025-02-14 13:56:53.994,N/A,0.0,90.0
9,ns=2;s=Channel2.RX3i.A112,A112,3276871,,ns=2;s=Channel2.RX3i.A113,A113,4325426,,2025-02-14 13:56:53.994,N/A,0.0,90.0
10,ns=2;s=Channel2.RX3i.A114,A114,1966131,,ns=2;s=Channel2.RX3i.A115,A115,4325421,,2025-02-14 13:56:53.994,N/A,16.7,90.0
11,ns=2;s=Channel2.RX3i.A116,A116,4325442,,ns=2;s=Channel2.RX3i.A117,A117,2359332,,2025-02-14 13:56:53.994,N/A,0.0,90.0
12,ns=2;s=Channel2.RX3i.A118,A118,3342387,,ns=2;s=Channel2.RX3i.A119,A119,3342387,,2025-02-14 13:56:53.994,N/A,0.0,90.0
13,ns=2;s=Channel2.RX3i.A12,A12,327760,,ns=2;s=Channel2.RX3i.A120,A120,4325442,,2025-02-14 13:56:53.994,N/A,0.0,90.0
14,ns=2;s=Channel2.RX3i.A121,A121,4325442,,ns=2;s=Channel2.RX3i.A122,A122,4325442,,2025-02-14 13:56:53.994,N/A,25.0,90.0
15,ns=2;s=Channel2.RX3i.A123,A123,4325442,,ns=2;s=Channel2.RX3i.A124,A124,4325442,,2025-02-14 13:56:53.994,N/A,0.0,90.0
16,ns=2;s=Channel2.RX3i.A125,A125,4325442,,ns=2;s=Channel2.RX3i.A126,A126,3342387,,2025-02-14 13:56:53.994,N/A,0.0,90.0
17,ns=2;s=Channel2.RX3i.A127,A127,1572930,,ns=2;s=Channel2.RX3i.A128,A128,524306,,2025-02-14 13:56:53.994,N/A,33.3,90.0
18,ns=2;s=Channel2.RX3i.A129,A129,1769482,,ns=2;s=Channel2.RX3i.A13,A13,3670024,,2025-02-14 13:56:53.994,N/A,0.0,90.0
19,ns=2;s=Channel2.RX3i.A130,A130,983058,,ns=2;s=Channel2.RX3i.A131,A131,917528,,2025-02-14 13:56:53.994,N/A,0.0,90.0
20,ns=2;s=Channel2.RX3i.A132,A132,4587534,,ns=2;s=Channel2.RX3i.A133,A133,4718667,,2025-02-14 13:56:53.994,N/A,0.0,90.0
21,ns=2;s=Channel2.RX3i.A134,A134,3670068,,ns=2;s=Channel2.RX3i.A135,A135,1179719,,2025-02-14 13:56:53.994,N/A,12.5,90.0
22,ns=2;s=Channel2.RX3i.A136,A136,1179666,,ns=2;s=Channel2.RX3i.A137,A137,1048588,,2025-02-14 13:56:53.994,N/A,0.0,90.0
23,ns=2;s=Channel2.RX3i.A138,A138,1703961,,ns=2;s=Channel2.RX3i.A139,A139,9830429,,2025-02-14 13:56:53.994,N/A,0.0,90.0
24,ns=2;s=Channel2.RX3i.A14,A14,2097208,,ns=2;s=Channel2.RX3i.A140,A140,524398,,2025-02-14 13:56:53.994,N/A,14.3,90.0
25,ns=2;s=Channel2.RX3i.A141,A141,2686981,,ns=2;s=Channel2.RX3i.A142,A142,3276871,,2025-02-14 13:56:53.994,N/A,0.0,90.0
26,ns=2;s=Channel2.RX3i.A143,A143,3342368,,ns=2;s=Channel2.RX3i.A144,A144,720962,,2025-02-14 13:56:53.994,N/A,0.0,90.0
27,ns=2;s=Channel2.RX3i.A145,A145,1179659,,ns=2;s=Channel2.RX3i.A146,A146,1048588,,2025-02-14 13:56:53.994,N/A,12.5,90.0
28,ns=2;s=Channel2.RX3i.A147,A147,1703961,,ns=2;s=Channel2.RX3i.A148,A148,393224,,2025-02-14 13:56:53.994,N/A,0.0,90.1
29,ns=2;s=Channel2.RX3i.A149,A149,1572882,,ns=2;s=Channel2.RX3i.A15,A15,4325426,,2025-02-14 13:56:53.994,N/A,0.0,90.1
30,ns=2;s=Channel2.RX3i.A150,A150,655384,,ns=2;s=Channel2.RX3i.A151,A151,393220,,2025-02-14 13:56:53.994,N/A,0.0,90.1
31,ns=2;s=Channel2.RX3i.A152,A152,1245198,,ns=2;s=Channel2.RX3i.A153,A153,589840,,2025-02-14 13:56:53.994,N/A,0.0,90.1
32,ns=2;s=Channel2.RX3i.A154,A154,1769484,,ns=2;s=Channel2.RX3i.A155,A155,1703963,,2025-02-14 13:56:53.994,N/A,16.7,90.1
33,ns=2;s=Channel2.RX3i.A156,A156,1179674,,ns=2;s=Channel2.RX3i.A157,A157,1572882,,2025-02-14 13:56:53.994,N/A,0.0,90.1
34,ns=2;s=Channel2.RX3i.A158,A158,1769499,,ns=2;s=Channel2.RX3i.A159,A159,917528,,2025-02-14 13:56:53.994,N/A,0.0,90.1
35,ns=2;s=Channel2.RX3i.A16,A16,589880,,ns=2;s=Channel2.RX3i.A160,A160,4587534,,2025-02-14 13:56:53.994,N/A,14.3,90.1
36,ns=2;s=Channel2.RX3i.A161,A161,3735612,,ns=2;s=Channel2.RX3i.A162,A162,2687013,,2025-02-14 13:56:53.994,N/A,0.0,90.2
37,ns=2;s=Channel2.RX3i.A163,A163,1179719,,ns=2;s=Channel2.RX3i.A164,A164,1310740,,2025-02-14 13:56:53.994,N/A,0.0,90.2
38,ns=2;s=Channel2.RX3i.A165,A165,458758,,ns=2;s=Channel2.RX3i.A166,A166,28,,2025-02-14 13:56:53.994,N/A,33.3,90.1
39,ns=2;s=Channel2.RX3i.A167,A167,524288,,ns=2;s=Channel2.RX3i.A168,A168,9175066,,2025-02-14 13:56:53.994,N/A,0.0,90.1
40,ns=2;s=Channel2.RX3i.A169,A169,721036,,ns=2;s=Channel2.RX3i.A17,A17,1179659,,2025-02-14 13:56:53.994,N/A,100.0,90.1
41,ns=2;s=Channel2.RX3i.A170,A170,3997705,,ns=2;s=Channel2.RX3i.A171,A171,3670092,,2025-02-14 13:56:53.994,N/A,0.0,90.1
42,ns=2;s=Channel2.RX3i.A172,A172,4325426,,ns=2;s=Channel2.RX3i.A173,A173,327716,,2025-02-14 13:56:53.994,N/A,0.0,90.1
43,ns=2;s=Channel2.RX3i.A174,A174,393221,,ns=2;s=Channel2.RX3i.A175,A175,18,,2025-02-14 13:56:53.994,N/A,0.0,90.1
44,ns=2;s=Channel2.RX3i.A176,A176,1638400,,ns=2;s=Channel2.RX3i.A177,A177,1703961,,2025-02-14 13:56:53.994,N/A,0.0,90.1
45,ns=2;s=Channel2.RX3i.A178,A178,393224,,ns=2;s=Channel2.RX3i.A179,A179,1572882,,2025-02-14 13:56:53.994,N/A,22.2,90.1
46,ns=2;s=Channel2.RX3i.A18,A18,1638418,,ns=2;s=Channel2.RX3i.A180,A180,655384,,2025-02-14 13:56:53.994,N/A,0.0,90.1
47,ns=2;s=Channel2.RX3i.A181,A181,1310731,,ns=2;s=Channel2.RX3i.A182,A182,1638418,,2025-02-14 13:56:53.994,N/A,50.0,90.1
48,ns=2;s=Channel2.RX3i.A183,A183,589840,,ns=2;s=Channel2.RX3i.A184,A184,1966089,,2025-02-14 13:56:53.994,N/A,0.0,90.1
49,ns=2;s=Channel2.RX3i.A185,A185,1703981,,ns=2;s=Channel2.RX3i.A186,A186,786449,,2025-02-14 13:56:53.994,N/A,0.0,90.1
50,ns=2;s=Channel2.RX3i.A187,A187,1572882,,ns=2;s=Channel2.RX3i.A188,A188,262150,,2025-02-14 13:56:53.994,N/A,50.0,90.1
51,ns=2;s=Channel2.RX3i.A189,A189,589828,,ns=2;s=Channel2.RX3i.A19,A19,1114128,,2025-02-14 13:56:53.994,N/A,100.0,90.1
52,ns=2;s=Channel2.RX3i.A190,A190,1572891,,ns=2;s=Channel2.RX3i.A191,A191,917528,,2025-02-14 13:56:53.994,N/A,0.0,90.1
53,ns=2;s=Channel2.RX3i.A192,A192,4587534,,ns=2;s=Channel2.RX3i.A193,A193,4390982,,2025-02-14 13:56:53.994,N/A,0.0,90.1
54,ns=2;s=Channel2.RX3i.A194,A194,4653123,,ns=2;s=Channel2.RX3i.A195,A195,1179719,,2025-02-14 13:56:53.994,N/A,12.5,90.1
55,ns=2;s=Channel2.RX3i.A196,A196,917518,,ns=2;s=Channel2.RX3i.A197,A197,1638418,,2025-02-14 13:56:53.994,N/A,0.0,90.1
56,ns=2;s=Channel2.RX3i.A198,A198,1114128,,ns=2;s=Channel2.RX3i.A199,A199,7208977,,2025-02-14 13:56:53.994,N/A,0.0,90.1
57,ns=2;s=Channel2.RX3i.A2,A2,1572891,,ns=2;s=Channel2.RX3i.A20,A20,1179674,,2025-02-14 13:56:53.994,N/A,0.0,90.1
58,ns=2;s=Channel2.RX3i.A200,A200,589944,,ns=2;s=Channel2.RX3i.A201,A201,3670024,,2025-02-14 13:56:53.994,N/A,0.0,90.1
59,ns=2;s=Channel2.RX3i.A202,A202,917545,,ns=2;s=Channel2.RX3i.A203,A203,4325426,,2025-02-14 13:56:53.994,N/A,0.0,90.1
60,ns=2;s=Channel2.RX3i.A204,A204,786503,,ns=2;s=Channel2.RX3i.A205,A205,1310732,,2025-02-14 13:56:53.994,N/A,16.7,90.1
61,ns=2;s=Channel2.RX3i.A206,A206,1638418,,ns=2;s=Channel2.RX3i.A207,A207,1703961,,2025-02-14 13:56:53.994,N/A,0.0,90.1
62,ns=2;s=Channel2.RX3i.A208,A208,393224,,ns=2;s=Channel2.RX3i.A209,A209,983052,,2025-02-14 13:56:53.994,N/A,0.0,90.1
63,ns=2;s=Channel2.RX3i.A21,A21,983052,,ns=2;s=Channel2.RX3i.A210,A210,720923,,2025-02-14 13:56:53.994,N/A,0.0,90.1
64,ns=2;s=Channel2.RX3i.A211,A211,1966091,,ns=2;s=Channel2.RX3i.A212,A212,1638427,,2025-02-14 13:56:53.994,N/A,0.0,90.1
65,ns=2;s=Channel2.RX3i.A213,A213,786457,,ns=2;s=Channel2.RX3i.A214,A214,2949132,,2025-02-14 13:56:53.994,N/A,0.0,90.1
66,ns=2;s=Channel2.RX3i.A215,A215,1703981,,ns=2;s=Channel2.RX3i.A216,A216,1310749,,2025-02-14 13:56:53.994,N/A,0.0,90.1
67,ns=2;s=Channel2.RX3i.A217,A217,1769492,,ns=2;s=Channel2.RX3i.A218,A218,327686,,2025-02-14 13:56:53.994,N/A,14.3,90.1
68,ns=2;s=Channel2.RX3i.A219,A219,4653067,,ns=2;s=Channel2.RX3i.A22,A22,458767,,2025-02-14 13:56:53.994,N/A,0.0,90.1
69,ns=2;s=Channel2.RX3i.A220,A220,3276871,,ns=2;s=Channel2.RX3i.A221,A221,3342368,,2025-02-14 13:56:53.994,N/A,0.0,90.1
70,ns=2;s=Channel2.RX3i.A222,A222,720962,,ns=2;s=Channel2.RX3i.A223,A223,1441805,,2025-02-14 13:56:53.994,N/A,0.0,90.1
71,ns=2;s=Channel2.RX3i.A224,A224,1638418,,ns=2;s=Channel2.RX3i.A225,A225,25,,2025-02-14 13:56:53.994,N/A,0.0,90.1
72,ns=2;s=Channel2.RX3i.A226,A226,1703936,,ns=2;s=Channel2.RX3i.A227,A227,1310749,,2025-02-14 13:56:53.994,N/A,0.0,90.1
73,ns=2;s=Channel2.RX3i.A228,A228,1769492,,ns=2;s=Channel2.RX3i.A229,A229,655384,,2025-02-14 13:56:53.994,N/A,33.3,90.1
74,ns=2;s=Channel2.RX3i.A23,A23,1179658,,ns=2;s=Channel2.RX3i.A230,A230,1179658,,2025-02-14 13:56:53.994,N/A,0.0,90.1
75,ns=2;s=Channel2.RX3i.A231,A231,1638418,,ns=2;s=Channel2.RX3i.A232,A232,786457,,2025-02-14 13:56:53.994,N/A,0.0,90.1
76,ns=2;s=Channel2.RX3i.A233,A233,2949132,,ns=2;s=Channel2.RX3i.A234,A234,1703981,,2025-02-14 13:56:53.994,N/A,0.0,90.1
77,ns=2;s=Channel2.RX3i.A235,A235,1179674,,ns=2;s=Channel2.RX3i.A236,A236,983052,,2025-02-14 13:56:53.994,N/A,14.3,90.1
78,ns=2;s=Channel2.RX3i.A237,A237,524303,,ns=2;s=Channel2.RX3i.A238,A238,4653067,,2025-02-14 13:56:53.994,N/A,0.0,90.1
79,ns=2;s=Channel2.RX3i.A239,A239,3276871,,ns=2;s=Channel2.RX3i.A24,A24,1638418,,2025-02-14 13:56:53.994,N/A,0.0,90.1
80,ns=2;s=Channel2.RX3i.A240,A240,4325426,,ns=2;s=Channel2.RX3i.A241,A241,786503,,2025-02-14 13:56:53.994,N/A,0.0,90.1
81,ns=2;s=Channel2.RX3i.A242,A242,917513,,ns=2;s=Channel2.RX3i.A243,A243,1638418,,2025-02-14 13:56:53.994,N/A,0.0,90.1
82,ns=2;s=Channel2.RX3i.A244,A244,1703961,,ns=2;s=Channel2.RX3i.A245,A245,1179674,,2025-02-14 13:56:53.994,N/A,0.0,90.1
83,ns=2;s=Channel2.RX3i.A246,A246,1572882,,ns=2;s=Channel2.RX3i.A247,A247,524306,,2025-02-14 13:56:53.994,N/A,0.0,90.1
84,ns=2;s=Channel2.RX3i.A248,A248,786439,,ns=2;s=Channel2.RX3i.A249,A249,1048588,,2025-02-14 13:56:53.994,N/A,0.0,90.1
85,ns=2;s=Channel2.RX3i.A25,A25,655379,,ns=2;s=Channel2.RX3i.A250,A250,589840,,2025-02-14 13:56:53.994,N/A,0.0,90.1
86,ns=2;s=Channel2.RX3i.A251,A251,2949132,,ns=2;s=Channel2.RX3i.A252,A252,1703981,,2025-02-14 13:56:53.994,N/A,0.0,90.1
87,ns=2;s=Channel2.RX3i.A253,A253,786449,,ns=2;s=Channel2.RX3i.A254,A254,983052,,2025-02-14 13:56:53.994,N/A,37.5,90.0
88,ns=2;s=Channel2.RX3i.A255,A255,524303,,ns=2;s=Channel2.RX3i.A256,A256,3670024,,2025-02-14 13:56:53.994,N/A,0.0,90.0
89,ns=2;s=Channel2.RX3i.A257,A257,3276871,,ns=2;s=Channel2.RX3i.A258,A258,4325426,,2025-02-14 13:56:53.994,N/A,0.0,90.0
